path,domain,subdomain,priority_tier,review_status,correctness_status,quality_status,link_status,duplication_status,acronym_status,release_relevance,reviewer,reviewed_at_utc
docs/goal_34_linux_embree_performance.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_35_blockgroup_waterbodies_linux_slice.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_36_blockgroup_waterbodies_linux_performance.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_37_lkau_pkau_linux_slice.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_38_large_scale_embree_feasibility.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_39_optix_backend_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_40_native_cpu_oracle.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_41_cross_host_oracle_correctness.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_42_pre_nvidia_readiness_review.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_43_optix_gpu_validation.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_45_optix_county_zipcode.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_46_optix_county_zipcode_parity.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_47_optix_goal41_large_checks.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_48_full_project_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_49_documentation_rewrite.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_50_postgis_ground_truth.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_51_vulkan_parity_validation.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_52_rtdl_new_intake.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_53_bounded_matrix_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_54_lkau_pkau_four_system.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_55_full_test_surface_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_56_overlay_four_system_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_57_status_refresh_and_parallel_research.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_59_bounded_v0_1_reproduction_package.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_60_full_consistency_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_61_rayjoin_bounded_paper_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_62_peer_review_paper.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_63_audit_flow_consensus.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_64_submission_ready_paper_package.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_65_vulkan_optix_linux_comparison.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_66_vulkan_correctness_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_67_vulkan_and_doc_repair.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_68_vulkan_scalability_design.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_69_pip_performance_repair.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_70_optix_beats_postgis.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_71_embree_beats_postgis.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_72_vulkan_long_county_prepared_exec.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_73_linux_test_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_74_three_ai_post_goal73_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_75_oracle_trust_envelope.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_76_runtime_prepared_cache.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_77_runtime_cache_measurement.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_78_vulkan_positive_hit_sparse_redesign.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_79_linux_performance_reproduction_matrix.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_80_long_end_to_end_runtime_cache_win.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_81_optix_long_exact_raw_input_win.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_82_optix_pre_embree_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_83_embree_long_exact_source_repair.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_84_exact_source_long_backend_summary.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_85_vulkan_hardware_validation_and_measurement.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_86_backend_comparison_closure.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_87_vulkan_long_exact_source_unblocked.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_88_vulkan_long_exact_raw_input_measurement.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_89_backend_comparison_refresh.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_90_code_review_and_process_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_91_test_expansion_for_rayjoin_reproduction.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_92_architecture_api_and_performance_docs.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_93_rayjoin_reproduction_release_matrix.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_94_v0_1_release_validation.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_95_v0_1_release_docs.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_96_v0_1_release_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_97_ray_hit_sorting_kernel.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_98_optix_release_regression_repair.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/goal_99_optix_cold_prepared_run1_win.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/ANTIGRAVITY_GOAL175_CONTINUATION_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/ANTIGRAVITY_GOAL178_179_CONTINUATION_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/ANTIGRAVITY_GOAL178_CONTINUATION_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/ANTIGRAVITY_V0_3_CONTINUATION_HANDOFF_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL196_FIXED_RADIUS_NEIGHBORS_CONTRACT_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL197_FIXED_RADIUS_NEIGHBORS_DSL_SURFACE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL198_FIXED_RADIUS_NEIGHBORS_TRUTH_PATH_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL199_FIXED_RADIUS_NEIGHBORS_CPU_ORACLE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL200_FIXED_RADIUS_NEIGHBORS_EMBREE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL201_FIXED_RADIUS_NEIGHBORS_EXTERNAL_BASELINES_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL202_KNN_ROWS_CONTRACT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL212_V0_4_FULL_AUDIT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL215_V0_4_GPU_REWORK_PROPOSAL_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL216_FIXED_RADIUS_NEIGHBORS_OPTIX_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL217_KNN_ROWS_OPTIX_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL218_FIXED_RADIUS_NEIGHBORS_VULKAN_IMPLEMENTATION_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL219_KNN_ROWS_VULKAN_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL222_WINDOWS_HARNESS_PORTABILITY_CLOSURE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_GOAL223_VULKAN_HARNESS_INTEGRATION_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_HIDDEN_STAR_DEMO_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_OPTIX_MISMATCH_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_V0_3_PROCESS_REVIEW_HANDOFF_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_V0_3_RELEASE_SURFACE_AUDIT_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_V0_4_DIRECTION_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CLAUDE_V0_4_WORKING_PLAN_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CODEX_WINDOWS_V0_3_FOLLOWUP_HANDOFF_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/CURRENT_STATUS.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex,2026-04-11T10:31:15.644615+00:00
docs/handoff/GEMINI_GOAL196_FIXED_RADIUS_NEIGHBORS_CONTRACT_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL197_FIXED_RADIUS_NEIGHBORS_DSL_SURFACE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL198_FIXED_RADIUS_NEIGHBORS_TRUTH_PATH_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL199_FIXED_RADIUS_NEIGHBORS_CPU_ORACLE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL200_FIXED_RADIUS_NEIGHBORS_EMBREE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL201_FIXED_RADIUS_NEIGHBORS_EXTERNAL_BASELINES_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL202_KNN_ROWS_CONTRACT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL203_KNN_ROWS_DSL_SURFACE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL204_KNN_ROWS_TRUTH_PATH_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL205_KNN_ROWS_CPU_ORACLE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL206_KNN_ROWS_EMBREE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL207_KNN_ROWS_EXTERNAL_BASELINES_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL208_V0_4_PUBLIC_EXAMPLE_CHAIN_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL209_V0_4_BOUNDED_SCALING_NOTE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL210_V0_4_PREVIEW_RELEASE_SURFACE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL211_V0_4_DOC_CONSISTENCY_AUDIT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL212_V0_4_FULL_AUDIT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL215_V0_4_GPU_REWORK_PROPOSAL_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL216_FIXED_RADIUS_NEIGHBORS_OPTIX_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL217_KNN_ROWS_OPTIX_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL218_FIXED_RADIUS_NEIGHBORS_VULKAN_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL219_KNN_ROWS_VULKAN_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL222_WINDOWS_HARNESS_PORTABILITY_CLOSURE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL223_VULKAN_HARNESS_INTEGRATION_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL225_LIVE_V0_4_DOC_REFRESH_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL227_BEGINNER_TUTORIAL_REORGANIZATION_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL228_V0_4_HEAVY_NEAREST_NEIGHBOR_PERF_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL229_FIXED_RADIUS_NEIGHBORS_ACCELERATED_BOUNDARY_FIX_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL230_CLEAN_RELEASE_PREP_WORKSPACE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL231_RELEASE_SURFACE_ALIGNMENT_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL232_FINAL_PRE_RELEASE_VERIFICATION_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL233_FINAL_RELEASE_DECISION_PACKAGE_REVIEW_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL234_EXTERNAL_USER_UX_CLEANUP_REVIEW_2026-04-11.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_GOAL239_FINAL_PUBLIC_SURFACE_CLEANUP_REVIEW_2026-04-11.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_V0_3_DOC_REVIEW_HANDOFF_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_V0_3_RELEASE_SURFACE_AUDIT_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_V0_4_CONSISTENCY_AND_PRESENTATION_AUDIT_2026-04-11.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_V0_4_DETAILED_PROCESS_AUDIT_2026-04-11.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/handoff/GEMINI_V0_4_DIRECTION_REVIEW_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
