status,path,decision,category,rationale
 D,docs/goal_328_v0_5_layout_types_collision_fix.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_329_v0_5_remove_stale_types_module.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_32_local_lsi_sort_sweep.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_330_v0_5_pre_release_package.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_331_v0_5_pre_release_code_test_sweep.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_332_v0_5_pre_release_audit_pass.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_333_v0_5_public_docs_total_review_project.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_334_v0_5_final_external_review_round.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_335_v0_5_final_release_package.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_336_v0_5_release_make.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_33_linux_postfix_verification.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_34_linux_embree_performance.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_35_blockgroup_waterbodies_linux_slice.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_36_blockgroup_waterbodies_linux_performance.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_37_lkau_pkau_linux_slice.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_385_v0_6_rt_graph_version_plan.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_386_v0_6_rt_graph_kernel_surface_design.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_387_v0_6_rt_graph_execution_interpretation.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_388_v0_6_rt_graph_lowering_runtime_contract.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_389_v0_6_rt_kernel_bfs_python_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_38_large_scale_embree_feasibility.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_390_v0_6_rt_kernel_triangle_python_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_391_v0_6_rt_kernel_bfs_oracle_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_392_v0_6_rt_kernel_triangle_oracle_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_393_v0_6_embree_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_394_v0_6_optix_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_395_v0_6_vulkan_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_396_v0_6_embree_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_397_v0_6_optix_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_398_v0_6_vulkan_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_399_v0_6_rt_multi_backend_correctness_and_perf_gate.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_39_optix_backend_audit.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_400_v0_6_postgresql_backed_all_engine_correctness_gate.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_401_v0_6_large_scale_engine_perf_gate.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_402_v0_6_rt_graph_final_correctness_and_performance_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_403_v0_6_pre_release_code_and_test_cleanup.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_404_v0_6_pre_release_doc_check.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_405_v0_6_pre_release_flow_audit.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_406_v0_6_release_hold_after_internal_gates.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_407_v0_6_1_release_decision.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_408_v0_6_1_git_release_act.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_409_repo_wide_file_status_audit.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_40_native_cpu_oracle.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_410_tutorial_and_example_cross_platform_check.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_411_public_surface_ci_automation.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_412_rt_db_workload_analysis_for_next_version.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_413_v0_7_rt_db_workload_scope_and_goal_ladder.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_414_v0_7_rt_db_kernel_surface.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_415_v0_7_rt_db_execution_interpretation.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_416_v0_7_rt_db_lowering_runtime_contract.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_417_v0_7_rt_db_conjunctive_scan_python_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_418_v0_7_rt_db_grouped_count_python_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_419_v0_7_rt_db_grouped_sum_python_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_41_cross_host_oracle_correctness.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_420_v0_7_rt_db_conjunctive_scan_native_oracle_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_421_v0_7_rt_db_grouped_count_native_oracle_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_422_v0_7_rt_db_grouped_sum_native_oracle_truth_path.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_426_v0_7_rt_db_embree_backend_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_427_v0_7_rt_db_optix_backend_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_428_v0_7_rt_db_vulkan_backend_closure.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_429_v0_7_rt_db_cross_engine_postgresql_correctness_gate.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_42_pre_nvidia_readiness_review.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_430_v0_7_rt_db_perf_gate.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_431_v0_7_rt_db_release_gates.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_43_optix_gpu_validation.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_45_optix_county_zipcode.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_46_optix_county_zipcode_parity.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_47_optix_goal41_large_checks.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
 D,docs/goal_48_full_project_audit.md,include,archived_goal_doc,Root historical goal removal paired with archived goal documentation.
